"ImagesId"	"rightsHolder"	"license"	"references"
"3872868038"	"Donald Davesne"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125225360"
"3872870890"	"gcarrion"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125138798"
"3872932990"	"rcarr009"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125051496"
"3872956926"	"arlittt"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/124847526"
"3872961140"	"Jeff Ward"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125269751"
"3872961149"	"heatherchar"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125275196"
"3872967885"	"Mishanook"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125479884"
"3872978854"	"Jan Ebr"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125296698"
"3873008963"	"Gene H"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125445001"
"3873014296"	"Sandro Suarez Aranda"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126456797"
"3873028097"	"k3outdoors"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125182273"
"3873028208"	"João Esteves"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125254336"
"3873036158"	"Jack Verdin"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125209935"
"3873038216"	"Stephen Petersen"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125247193"
"3873071360"	"rowan_m"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126950999"
"3873073168"	"Matthew Vosper"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/127585117"
"3873079371"	"Mark Wynja"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126992687"
"3873093362"	"Aleksandr_Levon"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126636995"
"3873102555"	"Jim Brighton"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127929311"
"3873107508"	"Michael L"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127018825"
"3873108082"	"Susan Elliott"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127434229"
"3873116790"	"Ernst Weiher"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126598922"
"3873119485"	"Pizzas fear me"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127811636"
"3873119673"	"thibaut-pilatte"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128023478"
"3873125659"	"Николай Виноградов"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127990512"
"3873147542"	"primulaclara"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125650136"
"3873157181"	"Tom Scavo"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127148578"
"3873161095"	"Jessee J. Smith"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126126534"
"3873175240"	"Hugo Innes"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126976544"
"3873182376"	"Nathan Clark"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125896436"
"3873183158"	"mvz-juangonzalezromero"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126920789"
"3873188708"	"Лейла Д."	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127507216"
"3873197999"	"Martin Galli"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127985263"
"3873199643"	"PK Yeung"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125929365"
"3873201007"	"mikoskin"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125936706"
"3873202308"	"Yaman Omran"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126852856"
"3873210919"	"RattyExplores"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125871258"
"3873212322"	"sshowalter"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125326731"
"3873213890"	"Joanne Redwood"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126950819"
"3873214069"	"flue"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127103067"
"3873215239"	"Carmen Rodrigues"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125994003"
"3873219931"	"kjalbrig2017"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125984381"
"3873227048"	"Mic Tep"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125889880"
"3873230998"	"Ahn Feldman"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125563789"
"3873235482"	"Annika Lindqvist"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/127861345"
"3873257127"	"aggranada"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125364298"
"3873257179"	"tmanno2001"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125397526"
"3873270065"	"Michał Brzeziński"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127550557"
"3873281359"	"Karsten Mody"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126266268"
"3873288952"	"hurklouise"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127274599"
"3873289876"	"tngardener"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/124354448"
"3873322914"	"svatka"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127490752"
"3873324525"	"joanamg"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127747497"
"3873333544"	"jderby125"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126225285"
"3873334715"	"dawsonspecial"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126560074"
"3873341086"	"lava_chen"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125186225"
"3873345865"	"jakulo"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127053581"
"3873350040"	"Stephanie R. Schneider"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125888773"
"3873350615"	"deeproots42"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126332564"
"3873354941"	"Jyrki Sahinoja"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125772431"
"3873357479"	"Rob Westerduijn"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126852506"
"3873361043"	"Timur Kalininsky"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126561762"
"3873376225"	"teastham"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125401365"
"3873408405"	"Eddie Pile (they/them)"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127498278"
"3873414137"	"borararas"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127523726"
"3873421697"	"Aleksandr_Levon"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127897479"
"3873425968"	"Roy Lowry"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125148685"
"3873430936"	"Efraín Octavio Aguilar Pérez"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127073156"
"3873452601"	"mbarath"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127913408"
"3873454367"	"mbarath"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126188093"
"3873458923"	"Thijs Valkenburg"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125689758"
"3873461012"	"Wich'yanan L"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126618512"
"3873461790"	"Vladimir Bryukhov"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127953455"
"3873507891"	"Julien Renoult"	"CC0_1_0"	"https://www.inaturalist.org/observations/126263034"
"3873513027"	"Valentin Moser"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125208721"
"3873524242"	"Артур"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126659823"
"3873531982"	"Yaman Omran"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125198276"
"3873538401"	"Graeme Rigg"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125409452"
"3873538466"	"acptak"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125449241"
"3873551803"	"Ashleigh Miller"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127674593"
"3873551839"	"seth_az"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127704797"
"3873558340"	"LapisOre"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127222384"
"3873560602"	"trinmass"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125572405"
"3873567367"	"Graeme Rigg"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125409044"
"3873567926"	"sinit"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126080291"
"3873577164"	"ravioliet"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126983128"
"3873578718"	"Michael Orgill"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125564514"
"3873582844"	"averagewalrus"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125682561"
"3873584935"	"Shawn Taylor"	"CC0_1_0"	"https://www.inaturalist.org/observations/125303044"
"3873588344"	"Courtney Christie"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126171437"
"3873589844"	"svg52"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127456311"
"3873595765"	"wleurs"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125614383"
"3873596137"	"Merlin"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125915055"
"3873611794"	"Philippe Hénault"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/124688298"
"3873621107"	"Irene Saltini"	"CC0_1_0"	"https://www.inaturalist.org/observations/126041206"
"3873621888"	"Christoph Moning"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125159866"
"3873624147"	"Eugenio Pighi"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126625860"
"3873633998"	"suncana"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126859063"
"3873634994"	"David McCorquodale"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125309796"
"3873635005"	"Chris Poling"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125339379"
"3873635550"	"Denis Makhnovsky"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126193255"
"3873645667"	"Stephen James McWilliam"	"CC0_1_0"	"https://www.inaturalist.org/observations/125646680"
"3873645704"	"Zachary Chapman"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125663078"
"3873663430"	"rowanny"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126202795"
"3873667514"	"mazeson"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125519922"
"3873679160"	"altspen"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125514996"
"3873701735"	"onidiras-iNaturalist"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127327001"
"3873704677"	"Shamgar BROOK"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127272001"
"3873710091"	"Zinnia Xu"	"CC0_1_0"	"https://www.inaturalist.org/observations/125233075"
"3873733452"	"gihawi"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126101078"
"3873735083"	"Ingrid Kaatz"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127317453"
"3873736145"	"Yellow"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127465216"
"3873743117"	"Aidan"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127503967"
"3873743906"	"goolsbjr"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127389114"
"3873753435"	"rowan_m"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126189945"
"3873765733"	"Michael A. Voeltz"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126009073"
"3873769842"	"Izabella Farr"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126612611"
"3873773208"	"Max G.W. Verheij"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127125922"
"3873773872"	"Bobby McCabe"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/128007428"
"3873774818"	"Paul Tavares"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125965814"
"3873778483"	"jacobfamily"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125993492"
"3873778969"	"emmaks"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126790685"
"3873796322"	"Sam Moore"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127688341"
"3873808064"	"Joanne Redwood"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126180416"
"3873837929"	"Rebecca Scott"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126530286"
"3873838021"	"Levi smith"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126603465"
"3873840191"	"Jakob Fahr"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126717138"
"3873844716"	"A van den Beemt"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127207721"
"3873847591"	"Nicholas Canino"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125532926"
"3873848145"	"lemonhuang"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125903753"
"3873849161"	"Danio Miserocchi"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125963331"
"3873849382"	"cmsamoila"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125387321"
"3873853054"	"Σάββας Ζαφειρίου (Savvas Zafeiriou)"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126828301"
"3873856513"	"Chris Friesen"	"CC0_1_0"	"https://www.inaturalist.org/observations/125517682"
"3873856906"	"jc_besch"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125772238"
"3873857901"	"Alexey Katz"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126485602"
"3873860254"	"christopherbonis"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126290171"
"3873860752"	"Charles and Kathy Appell"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125843359"
"3873883689"	"reddad"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127835403"
"3873887101"	"Brian Ahern"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125831078"
"3873887576"	"the_explorer"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126267027"
"3873910405"	"Alexander Popov"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125626411"
"3873917884"	"Kostas Zontanos"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127262284"
"3873919489"	"sunny"	"CC0_1_0"	"https://www.inaturalist.org/observations/126267502"
"3873936798"	"Brendan O'Loughlin"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126127504"
"3873940912"	"carissab"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125785018"
"3873941333"	"Sydney Penner"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127798093"
"3873945662"	"Dave Manley"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127592873"
"3873948110"	"Σάββας Ζαφειρίου (Savvas Zafeiriou)"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127837010"
"3873957353"	"eliadne"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126578138"
"3873973620"	"MJDapifer"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127216401"
"3873980591"	"maryzen"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125501379"
"3873984817"	"sergey_voronkin"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126409057"
"3874002791"	"gersandec"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126816678"
"3874007065"	"Matt Keevil"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127380659"
"3874012542"	"Ken A. Thompson"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126718768"
"3874014572"	"ldvn"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/127596496"
"3874026735"	"Lee H Miller"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125683231"
"3874040199"	"joea2a"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127819729"
"3874053450"	"Σάββας Ζαφειρίου (Savvas Zafeiriou)"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126828299"
"3874077959"	"Katie Gipson"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126582652"
"3874086575"	"Σάββας Ζαφειρίου (Savvas Zafeiriou)"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127860362"
"3874104545"	"Will Kostick"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125680684"
"3874104773"	"Katie Woods"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125844097"
"3874146064"	"ngatalo"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125883215"
"3874164721"	"jeremmi"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127711553"
"3874164886"	"Martin Galli"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127981112"
"3874165877"	"Rene Kimray"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126285675"
"3874167787"	"David Weisenbeck"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/127126914"
"3874192917"	"Ilan Ozer"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126971258"
"3874200470"	"kirrr"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126185473"
"3881336847"	"herphendrie"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128948684"
"3881340721"	"ssshan"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128547659"
"3881343592"	"Angela"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128120027"
"3881347576"	"Karyn Molines"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128016995"
"3881349944"	"cincyjeff"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128324268"
"3881353182"	"ssshan"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128553082"
"3881359023"	"schildiselma"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128358163"
"3881364503"	"Kevin"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127379179"
"3881364862"	"Elias P"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128650987"
"3881364991"	"vodahe"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128786266"
"3881368499"	"Felix Neff"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127260077"
"3881397590"	"Michael Orgill"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128067558"
"3881417736"	"thed"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128514103"
"3881434799"	"Otto Bylén Claesson"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128267310"
"3881448467"	"Marco Zozaya"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127149917"
"3881491544"	"Dawid"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127683304"
"3881553668"	"CactusFriend aka Butterfly"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128930733"
"3881557704"	"Dmitry Dubikovskiy"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128577748"
"3881595495"	"Dmitry Dubikovskiy"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126334663"
"3881602461"	"Teemu Väisänen"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/126513103"
"3881607590"	"Annika Lindqvist"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/128103492"
"3881609884"	"Annika Lindqvist"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/128246711"
"3881625502"	"Pauline Singleton"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128933493"
"3881635460"	"Shannon"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128803157"
"3881646633"	"Nathaniel Sharp"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128952009"
"3881711253"	"Courtney Christie"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128572356"
"3881711896"	"lilcar"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128274242"
"3881720928"	"Lilia Efimtseva"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128283126"
"3881727778"	"Deon"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128973333"
"3881732082"	"Thijs Valkenburg"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128695733"
"3881732869"	"Jason Ksepka"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128785944"
"3881746862"	"Jean-Paul Boerekamps"	"CC0_1_0"	"https://www.inaturalist.org/observations/128413063"
"3881764646"	"Isaac Neeley"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128202180"
"3881770276"	"Katriina Ilves"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128902324"
"3881773550"	"Wolfgang Bacher"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127210502"
"3881783867"	"Roman Burgsteiner"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128763677"
"3881786700"	"Ian Alexander"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128401504"
"3881792262"	"rothney"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128733891"
"3881792766"	"Boaz Benaiah Solorio"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128225172"
"3881810047"	"Helena Yarova"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128990937"
"3881815641"	"Will Kuhn"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/128122879"
"3881821465"	"nip13"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/124804902"
"3881832038"	"gljcrsmith"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129070135"
"3881832667"	"iona12"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128134743"
"3881842684"	"emendela"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128907461"
"3881848545"	"Luca Boscain"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128954940"
"3881850471"	"Seth Wollney"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/129165241"
"3881866363"	"nicknicky"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128800869"
"3881871390"	"steph1022"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128697132"
"3881871937"	"allenwoodliffe"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129191835"
"3881887497"	"Joe Bartok"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128805056"
"3881894476"	"bryony_bee"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128761185"
"3881902345"	"Lena Zappia"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128925872"
"3888706612"	"Brian Starzomski"	"CC0_1_0"	"https://www.inaturalist.org/observations/129264929"
"3888731788"	"Pascal Dubois"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129945896"
"3888738473"	"Emily Frank"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127626629"
"3888738575"	"eliegaget"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128993261"
"3888740714"	"jrcagle"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/129749568"
"3888751526"	"stragu"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128361963"
"3888767728"	"Quentin Gaillard"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129464785"
"3888768520"	"terpebauer"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126249907"
"3888806469"	"Tobias"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125780323"
"3888851821"	"Jon J. Laysell"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129353334"
"3888867652"	"Seth Wollney"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/129204686"
"3888891621"	"danipoke"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129203559"
"3889016494"	"dianabort"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127543552"
"3889047539"	"aledh"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/128427992"
"3889051809"	"Shalahuddin Averroes Supartha"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129508588"
"3889058338"	"aga-ma"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129740297"
"3889124365"	"Piotr Lukasik"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129813308"
"3889134904"	"euqirneto"	"CC0_1_0"	"https://www.inaturalist.org/observations/130078152"
"3889168495"	"axleym"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127372064"
"3889172509"	"Jyrki Sahinoja"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126316565"
"3889196452"	"Urban Alič"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125815677"
"3889212367"	"Тимофей Палкин"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129716471"
"3889254591"	"Carlos G Velazco-Macias"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129904464"
"3889293472"	"Steven Mlodinow"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129761093"
"3892272443"	"sanners505"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/124662598"
"3892280471"	"Julien Bottinelli"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129577438"
"3892297471"	"Crowdy Pollock"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/127896502"
"3892305435"	"Wilson Lombana Riaño"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/124830953"
"3892370457"	"wadechappell"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126434092"
"3892400448"	"cficaza"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/125379877"
"3892416908"	"Daniel Bocanumenth E."	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/130656755"
"3892447581"	"Brent Franklin"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/130190137"
"3892452524"	"Julie"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129453774"
"3892618446"	"hakiri"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/126799907"
"3892677937"	"Isabel"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/130664953"
"3902080909"	"Charles Brown"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/129011506"
"3902212375"	"Chloe and Trevor Van Loon"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/125022541"
"3902221406"	"kevin_goddard7878"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/124440597"
"3902223554"	"Matthieu Gauvain"	"CC_BY_4_0"	"https://www.inaturalist.org/observations/132292802"
"3902243914"	"Max Ramey"	"CC_BY_NC_4_0"	"https://www.inaturalist.org/observations/131279164"
"3902255822"	"Ellyne Geurts"	"CC0_1_0"	"https://www.inaturalist.org/observations/127633045"
"3902257521"	"fowels"	"CC0_1_0"	"https://www.inaturalist.org/observations/130182601"
